months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_model,auto_year,fraud_reported,auto_make_1,auto_make_2,auto_make_3,auto_make_4,auto_make_5,auto_make_6,auto_make_7,auto_make_8,auto_make_9,auto_make_10,auto_make_11,auto_make_12,auto_make_13,incident_city_1,incident_city_2,incident_city_3,incident_city_4,incident_city_5,incident_city_6,auto_make,incident_city,fraud_rate
257,43,797636,1992-05-19,1,100/300,1000,974.84,0,468984,0,3,13,11,2,52100,0,2015-02-26,2,1,2,3,5,154,0,1,0,0,1,1,85320,21330,7110,56880,29,2006,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,9,3,0.18446601941747573
9,24,326180,2002-05-25,0,100/300,2000,1304.46,0,473349,0,6,6,9,2,51700,-33300,2015-01-31,3,1,3,3,0,666,6,1,0,0,3,1,5940,540,1080,4320,5,2001,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0.3111111111111111
185,34,620075,2010-04-21,2,250/500,500,1257.36,0,474771,0,6,1,12,0,0,0,2015-02-27,0,2,0,1,4,475,20,3,1,1,1,0,51370,9340,4670,37360,22,2000,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0.24489795918367346
234,43,965187,1990-03-26,2,250/500,500,1257.04,0,448294,1,0,10,15,3,0,-48800,2015-03-01,2,1,0,3,4,694,4,1,0,2,2,1,51600,10320,5160,36120,27,2011,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,4,0.24489795918367346
253,44,516182,2007-05-12,2,100/300,2000,719.52,0,606606,0,2,4,9,3,45800,0,2015-02-13,1,1,3,3,4,83,9,1,0,0,3,0,5400,600,600,4200,25,1998,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0.3111111111111111
233,39,728839,2001-01-02,2,500/1000,2000,1524.18,0,605220,1,3,2,15,4,0,0,2015-01-08,0,1,1,1,4,914,20,3,0,1,0,1,48870,5430,5430,38010,3,1999,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,10,4,0.16666666666666666
274,44,771509,2006-08-10,1,500/1000,500,1395.58,0,466612,0,3,12,15,0,0,0,2015-02-05,3,1,1,3,6,368,7,1,0,2,1,0,5590,860,860,3870,37,2000,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,6,0.25
297,48,264221,2014-07-28,0,500/1000,1000,1243.68,0,463331,1,5,10,4,5,0,-71400,2015-02-20,0,0,0,2,1,919,18,3,0,0,2,0,54960,6870,0,48090,11,2002,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,12,6,0.20224719101123595
273,47,602704,2011-09-27,2,500/1000,1000,1189.04,0,457843,0,0,9,18,3,59600,0,2015-01-24,0,2,1,3,5,552,0,3,0,1,3,0,39800,7960,3980,27860,36,2014,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,7,4,0.20224719101123595
147,37,672416,2013-04-20,1,500/1000,2000,1375.29,0,609226,0,5,1,5,3,0,0,2015-01-31,0,2,0,0,4,997,11,3,0,0,1,0,56160,6240,6240,43680,16,2015,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,1,0.16666666666666666
285,42,545506,1991-03-20,1,100/300,500,1389.13,0,452942,1,0,8,9,1,63100,-79400,2015-01-23,2,2,2,1,5,494,13,1,0,0,3,0,52700,5270,10540,36890,11,2005,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12,2,0.21978021978021978
289,43,777533,2002-12-21,2,500/1000,1000,1387.51,0,609390,0,0,11,0,1,0,0,2015-01-11,0,2,1,1,1,5,19,3,1,1,3,0,68580,7620,7620,53340,36,2010,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,7,5,0.20224719101123595
427,60,953334,2005-12-03,1,100/300,1000,1178.61,7000000,446608,1,4,2,2,3,0,-54400,2015-02-20,2,2,0,0,1,921,23,1,1,1,2,1,90860,12980,19470,58410,20,2004,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,13,6,0.75
380,53,369781,2011-05-25,0,250/500,2000,1166.62,6000000,602500,1,0,8,3,5,0,0,2015-02-24,1,1,3,3,0,895,23,1,0,0,3,0,5700,570,570,4560,2,2001,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,10,3,0.5
13,21,990998,2006-10-18,1,100/300,1000,1556.31,0,463809,1,0,9,9,1,0,-75000,2015-01-19,0,2,2,3,1,954,19,3,1,2,0,1,94930,8630,8630,77670,31,2014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,2,0.18446601941747573
282,43,982678,2006-07-19,2,250/500,500,1452.27,0,611996,1,4,4,18,1,75800,0,2015-01-08,2,2,0,0,4,543,19,1,0,1,2,0,46800,4680,9360,32760,5,2007,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,3,0.24489795918367346
312,47,646069,2002-06-08,2,500/1000,1000,1212.07,0,459298,0,4,3,14,5,66900,-51800,2015-03-01,0,2,2,1,1,481,17,3,0,2,3,0,56320,7040,7040,42240,24,2000,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,8,3,0.20224719101123595
266,46,331683,2009-02-12,2,100/300,2000,1578.54,0,468158,1,0,5,5,0,0,-41400,2015-01-21,2,0,1,1,6,725,18,1,0,1,3,1,83490,7590,15180,60720,29,1996,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,9,2,0.3111111111111111
30,36,364055,2001-05-14,1,500/1000,500,1488.26,0,440831,0,1,6,9,5,0,-63500,2015-02-28,0,2,2,3,6,404,17,3,0,2,2,0,57900,5790,5790,46320,3,2008,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,10,4,0.25
198,36,521854,2001-02-16,1,250/500,1000,1096.39,0,603848,1,2,1,11,3,0,0,2015-01-26,0,1,2,1,4,504,11,3,0,1,3,1,49410,5490,5490,38430,4,2015,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,6,0.26881720430107525
290,45,737252,1993-11-18,2,500/1000,2000,1215.36,0,617739,1,0,12,15,3,54400,0,2015-01-31,0,2,1,1,6,674,22,3,0,0,1,0,66200,6620,6620,52960,19,2012,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,11,3,0.16666666666666666
260,46,344480,1990-02-18,2,100/300,2000,1482.57,0,607133,1,4,8,15,0,35000,0,2015-02-20,2,0,1,1,1,420,7,1,0,0,1,0,64080,10680,10680,42720,9,2005,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12,1,0.3111111111111111
233,43,898519,2000-05-21,2,250/500,1000,954.18,0,437470,0,1,12,7,2,0,0,2015-02-17,0,2,1,2,4,896,17,3,0,2,3,1,42500,8500,4250,29750,29,2000,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9,4,0.26881720430107525
130,30,957816,2012-08-26,0,500/1000,2000,1193.4,0,461372,1,6,3,3,3,0,-40800,2015-02-02,0,2,2,2,4,506,16,3,0,2,3,0,48950,8900,4450,35600,21,2005,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,11,1,0.16666666666666666
230,42,175960,2004-11-16,1,100/300,1000,1023.11,0,476130,0,4,0,9,3,0,-45300,2015-02-06,0,1,1,2,1,65,13,3,0,1,2,1,58850,10700,10700,37450,23,1999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,3,0.18446601941747573
212,40,489618,2003-01-23,0,500/1000,1000,1524.45,0,452438,0,5,7,9,0,73200,0,2015-02-11,0,2,1,2,1,98,17,3,1,0,2,1,82400,8240,8240,65920,29,2006,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9,4,0.20224719101123595
299,44,717044,2008-11-07,2,500/1000,1000,1653.32,0,460517,0,1,7,3,2,0,-48800,2015-01-25,2,1,1,0,6,703,3,1,1,2,0,0,54240,6780,6780,40680,19,2009,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,11,6,0.20224719101123595
91,26,101421,1999-10-19,0,250/500,1000,1022.46,0,444896,0,0,1,18,2,52700,0,2015-02-23,0,0,1,2,4,869,15,3,0,0,2,0,74200,7420,7420,59360,36,1996,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7,1,0.26881720430107525
398,53,793948,1990-12-20,0,100/300,2000,1396.43,0,448722,0,0,8,0,4,21500,0,2015-01-29,2,0,2,1,6,70,16,1,1,2,1,0,47430,5270,5270,36890,9,2000,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12,2,0.3111111111111111
218,43,737483,1996-02-14,0,250/500,500,1521.55,0,477856,0,0,8,14,2,61100,-64500,2015-01-02,2,1,0,1,4,321,18,1,0,1,3,1,68200,13640,6820,47740,30,2003,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,2,0.24489795918367346
152,33,695117,2001-06-10,1,100/300,1000,1034.27,0,617721,0,3,1,8,0,0,0,2015-02-06,2,0,1,1,1,241,18,1,0,1,0,0,63900,7100,7100,49700,33,2014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,2,0.18446601941747573
212,39,167466,2010-03-17,2,100/300,1000,1255.35,0,454176,0,3,10,16,1,60300,-58900,2015-02-14,0,1,2,0,1,331,22,2,0,0,3,1,59300,11860,5930,41510,30,2008,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,5,0.18446601941747573
242,44,664732,2003-07-30,0,500/1000,2000,1396.89,6000000,618127,0,1,8,5,2,0,-61600,2015-02-04,0,0,1,2,4,47,15,3,0,1,2,1,66900,6690,13380,46830,15,1999,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,11,6,0.2857142857142857
80,27,143038,2014-09-17,2,500/1000,500,795.31,0,441923,1,3,4,16,0,0,-51000,2015-02-12,0,1,0,3,2,967,16,3,1,1,3,0,40810,3710,7420,29680,14,2000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,1,0.25
260,43,979963,2009-06-03,1,100/300,500,982.22,0,604279,0,3,3,16,1,54500,-72100,2015-02-12,2,0,2,1,1,243,18,1,0,1,0,0,75400,15080,7540,52780,8,2011,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,6,5,0.21978021978021978
133,34,467841,1994-10-11,1,500/1000,500,1074.07,0,440833,0,3,9,3,0,70900,-61100,2015-01-28,1,1,1,3,6,833,8,1,0,2,0,1,4200,420,840,2940,36,2013,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,7,3,0.25
290,45,219028,1991-07-18,2,100/300,1000,1311.3,0,451550,0,0,6,5,5,38500,0,2015-01-10,0,2,0,0,1,34,23,3,1,0,0,1,52650,5850,5850,40950,14,2001,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,2,0.18446601941747573
322,49,130156,2001-09-24,0,250/500,2000,1277.12,0,431853,0,6,1,11,3,0,-46000,2015-01-19,2,1,0,0,6,648,18,1,0,0,2,1,42240,7680,7680,26880,25,2007,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3,2,0.25609756097560976
228,39,762951,2012-09-19,1,500/1000,500,1388.62,0,614274,0,3,11,15,0,35200,0,2015-01-19,2,2,1,2,0,523,10,1,1,1,0,1,59490,6610,6610,46270,24,1995,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8,5,0.25
195,37,376879,1991-07-11,0,100/300,1000,1406.52,8000000,619148,1,4,12,0,4,0,0,2015-01-28,2,2,0,0,4,197,12,1,0,0,2,0,44200,4420,4420,35360,36,2002,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7,1,1.0
247,39,599031,1991-10-29,1,100/300,500,1558.29,0,456781,0,5,10,15,4,0,-49300,2015-02-16,3,1,3,3,6,168,5,1,1,1,2,0,7700,770,1540,5390,2,2000,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,10,6,0.21978021978021978
405,57,676255,1999-12-28,1,500/1000,1000,1132.47,4000000,434293,1,4,8,8,2,46300,0,2015-01-08,0,0,2,2,1,318,21,3,0,2,3,0,61440,10240,10240,40960,2,2008,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,10,3,0.2
144,37,985446,2012-10-11,2,250/500,2000,1896.91,0,460895,0,6,5,17,1,73700,0,2015-01-24,0,1,0,1,4,805,17,3,1,1,3,0,54400,5440,10880,38080,32,2015,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,1,0.25609756097560976
338,47,884180,1995-08-19,0,500/1000,500,1143.46,4000000,601600,1,4,8,14,2,0,0,2015-02-18,2,0,2,2,0,424,4,1,1,2,1,0,58560,9760,9760,39040,12,2002,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8,1,0.4
121,34,571462,1991-02-11,1,500/1000,500,1285.42,0,465440,1,4,8,18,5,0,0,2015-01-21,2,0,0,1,5,63,11,1,0,1,1,0,67300,6730,6730,53840,30,2000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,4,0.25
398,55,815883,1991-07-02,2,250/500,2000,1305.26,0,455482,1,4,4,16,5,66200,-49700,2015-01-08,2,1,0,1,5,603,18,1,0,1,3,1,36740,3340,6680,26720,37,1998,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,2,0.25609756097560976
9,30,258265,1994-04-10,0,100/300,1000,1073.83,0,438877,0,2,6,7,1,0,0,2015-02-02,2,1,2,3,1,532,12,1,0,0,0,0,85690,15580,15580,54530,0,2011,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,4,0.18446601941747573
115,31,569714,2005-12-04,2,500/1000,1000,1051.67,0,479824,0,0,3,3,1,0,0,2015-03-01,0,2,0,0,6,48,18,3,1,0,3,0,34160,0,4270,29890,5,2005,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,5,0.20224719101123595
280,48,180008,2014-07-16,0,250/500,1000,1387.35,0,477415,1,3,13,13,1,0,-72000,2015-02-04,2,0,1,1,6,538,16,1,0,2,2,0,61320,10220,10220,40880,22,1998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,2,0.26881720430107525
254,45,633375,2003-09-17,0,250/500,500,1083.64,0,614372,1,3,7,13,0,59800,0,2015-02-27,0,1,2,3,0,747,19,3,1,0,0,0,79680,13280,13280,53120,0,2004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,1,0.24489795918367346
141,30,556538,2000-07-15,0,250/500,1000,1851.78,0,465248,0,2,2,8,2,78800,0,2015-02-09,2,0,2,1,4,689,13,1,0,1,0,1,61740,6860,6860,48020,4,2002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,5,0.26881720430107525
441,55,669501,2009-07-29,1,250/500,500,1270.29,4000000,449421,1,1,1,8,0,24000,-50500,2015-02-19,1,1,1,3,5,999,4,1,0,0,0,0,6400,640,640,5120,10,2002,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,1,0.0
381,55,963761,1991-04-13,2,500/1000,500,1459.99,0,445856,0,4,7,5,5,35900,0,2015-01-12,2,1,0,1,4,732,8,1,1,1,2,1,60600,12120,6060,42420,33,2011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,4,0.25
191,38,753005,2005-11-20,0,100/300,2000,1253.44,0,608525,0,5,2,17,1,0,0,2015-02-07,0,2,0,0,5,695,19,3,0,2,0,0,56320,10240,5120,40960,20,2007,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,13,2,0.3111111111111111
145,34,454758,1990-05-20,1,100/300,1000,1142.48,0,608813,0,3,8,17,2,0,0,2015-01-13,2,2,2,0,0,864,18,1,1,2,0,0,52250,9500,4750,38000,21,2012,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,11,3,0.18446601941747573
479,60,698589,2002-11-28,0,500/1000,1000,1188.45,0,459295,0,4,3,4,2,0,-44800,2015-01-18,0,1,2,2,4,249,9,2,0,0,3,0,53900,5390,10780,37730,3,2006,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,1,0.20224719101123595
215,35,330119,2004-06-15,0,500/1000,1000,1125.4,0,606144,1,5,0,19,0,40000,-43400,2015-01-15,3,1,3,3,6,768,6,1,0,2,1,0,2640,220,440,1980,36,2001,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,7,1,0.20224719101123595
41,33,164464,2010-09-26,2,250/500,500,1294.41,0,476315,1,2,13,17,0,0,0,2015-02-23,3,1,1,3,0,448,8,1,1,0,0,0,8970,1380,1380,6210,27,2011,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,0.24489795918367346
45,31,927354,1990-09-15,1,100/300,500,1459.5,0,475891,1,4,8,12,1,0,0,2015-02-17,1,1,1,3,1,25,6,1,0,1,3,0,6000,1000,1000,4000,19,2000,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,11,6,0.21978021978021978
156,38,231508,2009-09-16,0,100/300,500,1367.99,0,462525,1,2,1,2,3,26500,0,2015-02-17,0,0,0,1,6,173,23,3,0,0,3,0,55200,11040,5520,38640,1,1998,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,10,3,0.21978021978021978
246,45,272910,1999-08-12,1,250/500,500,1594.37,0,606283,1,0,3,2,3,0,0,2015-01-18,1,1,3,3,4,511,13,1,0,0,3,1,7260,660,1320,5280,1,2008,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10,5,0.24489795918367346
178,39,305758,2009-03-08,0,100/300,500,1035.99,0,465252,0,3,3,17,3,0,0,2015-01-17,0,0,1,3,1,570,3,3,0,2,0,0,64680,11760,11760,41160,36,2010,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,7,6,0.21978021978021978
237,43,950542,2009-04-27,2,250/500,500,911.53,0,449979,0,6,11,1,0,53200,0,2015-02-25,2,1,0,3,6,487,23,1,0,0,1,0,59200,0,11840,47360,25,1998,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,4,0.24489795918367346
127,34,291544,2006-08-02,2,500/1000,500,1319.97,0,604681,0,0,2,13,3,73700,0,2015-01-06,3,1,1,3,0,383,8,1,1,1,3,0,4700,470,940,3290,1,1998,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,1,0.25
1,33,388616,1995-12-06,2,250/500,2000,1391.63,0,466390,1,0,11,18,0,61200,0,2015-02-26,2,2,2,2,1,837,23,1,1,0,3,0,69400,6940,6940,55520,7,2000,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,8,1,0.25609756097560976
5,21,577992,2002-11-13,1,250/500,500,915.41,5000000,612316,0,2,3,17,3,0,0,2015-02-11,2,2,2,3,1,829,23,1,1,0,0,0,40500,4050,4050,32400,29,1998,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9,4,0.1
64,28,342830,1991-11-09,0,500/1000,1000,1468.82,0,474731,1,3,5,16,2,56800,-51800,2015-02-13,0,2,1,1,4,286,9,3,0,2,1,0,60000,5000,10000,45000,6,1997,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,6,5,0.20224719101123595
142,30,491170,1998-01-14,1,500/1000,500,1412.76,0,603260,1,6,1,1,5,66400,-63700,2015-01-10,2,2,1,2,6,782,22,1,1,2,3,0,67320,11220,11220,44880,20,1996,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,13,5,0.25
97,27,175553,2002-04-25,2,500/1000,500,1588.26,0,434370,0,2,12,12,0,56700,-49300,2015-01-24,0,2,2,2,5,776,22,3,1,2,1,1,75690,8410,8410,58870,3,2014,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10,5,0.25
121,31,439341,1991-07-20,1,100/300,1000,1140.91,0,478388,1,0,0,13,2,51300,0,2015-02-15,0,2,0,1,5,2,15,3,0,1,2,0,64300,6430,6430,51440,32,2002,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,3,0.18446601941747573
225,43,221186,2004-08-13,2,100/300,1000,1517.54,0,617883,1,3,8,4,3,0,-20900,2015-01-09,0,1,0,3,4,927,16,3,0,2,0,1,64400,6440,6440,51520,37,2011,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,1,0.18446601941747573
